Ticker,Bs,USD,Timestamp,Pred_USD,Ganancia_Real_%,Ganancia_Neta_%,Recomendacion
ABC.A,1700.0,37.362637362637365,12:28:32,37.411123227917116,0.12977099236639317,-1.8702290076336068,VENDER ⚠️
BNC,1715.0,37.69230769230769,12:28:32,37.74122137404581,0.12977099236642417,-1.870229007633576,VENDER ⚠️
BPV,143.2,3.147252747252747,12:28:32,3.1513369683751353,0.1297709923663834,-1.8702290076336165,VENDER ⚠️
